# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 4 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-MTAB-4447
# Timestamp: Wed, 05-Jun-2024 22:59:31
Gene ID	Gene Name	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'ca1, ca4 double mutant' .foldChange	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'ca1, ca4 double mutant'.pValue	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'wild type' .foldChange	'500 ppm carbon dioxide' vs '150 ppm carbon dioxide' in 'wild type'.pValue	'ca1, ca4 double mutant' vs 'wild type' in '150 ppm carbon dioxide' .foldChange	'ca1, ca4 double mutant' vs 'wild type' in '150 ppm carbon dioxide'.pValue	'ca1, ca4 double mutant' vs 'wild type' in '500 ppm carbon dioxide' .foldChange	'ca1, ca4 double mutant' vs 'wild type' in '500 ppm carbon dioxide'.pValue
AT1G04020	ATBARD1	-0.1	0.999905277372085	0.5	0.330440662997683	0.1	0.999982111190236	-0.3	0.837001153942381
AT1G04027	AT1G04027	-0.1	0.999905277372085						
AT1G04030	AT1G04030	-0.2	0.999905277372085	0.1	0.899234952985679			-0.3	0.636055041009466
AT1G04037	AT1G04037	-0.2	0.999905277372085	-0.1	0.962221959133269			0.1	0.999602131988726
AT1G04040	AT1G04040	0.2	0.999905277372085	0.7	0.0489978735681324	0.1	0.999982111190236	-0.3	0.999602131988726
AT1G04047	AT1G04047	-0.3	0.999905277372085	-0.2	0.895206752547585	-0.1	0.999982111190236	-0.2	0.999602131988726
AT1G04050	SUVR1	-0.1	0.999905277372085	-0.1	0.902208661258256				
AT1G04053	AT1G04053	-0.3	0.999905277372085						
AT1G04070	TOM9-1	0.2	0.999905277372085	0.2	0.72891401998842	-0.1	0.999982111190236	-0.1	0.999602131988726
AT1G04073	AT1G04073	-0.2	0.999905277372085	-0.3	0.693085174120082	-0.1	0.999982111190236		
AT1G04080	PRP39	-0.1	0.999905277372085	-0.1	0.916014130263939			-0.1	0.999602131988726
AT1G04083	AT1G04083	-0.1	0.999905277372085						
AT1G04090	AT1G04090	0.1	0.999905277372085	0.2	0.811173617531924	0.1	0.999982111190236	0.1	0.999602131988726
AT1G04100	IAA10	0.1	0.999905277372085	-0.1	0.933618030731635			0.2	0.999602131988726
AT1G04110	SBT1.2	-0.3	0.999905277372085	-0.1	0.928327983444247			-0.2	0.897021591309436
AT1G04117	AT1G04117	-0.2	0.999905277372085			-0.1	0.999982111190236		
AT1G04120	ABCC5	0.1	0.999905277372085						
AT1G04130	TPR2			0.1	0.876710652441185	-0.1	0.999982111190236	-0.2	0.999602131988726
AT1G04140	AT1G04140			-0.2	0.627806186470469	-0.1	0.999982111190236	0.1	0.999602131988726
AT1G04147	AT1G04147	0.1	0.999905277372085						
AT1G04150	AT1G04150	-0.3	0.999905277372085	0.2	0.751616651057156	-0.1	0.999982111190236	-0.6	0.203131340564078
AT1G04157	AT1G04157	0.2	0.999905277372085						
AT1G04160	XI-B	-0.1	0.999905277372085	0.1	0.847468745516767			-0.2	0.999602131988726
AT1G04170	EIF2 GAMMA	0.2	0.999905277372085	0.4	0.1166392748307			-0.2	0.926730420103802
AT1G04183	AT1G04183	-0.2	0.999905277372085						
AT1G04187	AT1G04187	0.3	0.999905277372085	-0.2	0.841423588423955	-0.1	0.999982111190236	0.2	0.999602131988726
AT1G04190	TPR3	0.1	0.999905277372085	0.3	0.369754158571958			-0.2	0.790073854459132
AT1G04193	AT1G04193	0.3	0.999905277372085			-0.1	0.999982111190236		
AT1G04197	AT1G04197	0.1	0.999905277372085	-0.2	0.838858574725775	-0.1	0.999982111190236		
AT1G04217	AT1G04217	-0.3	0.999905277372085	-0.5	0.40638996732152	-0.1	0.999982111190236	0.1	0.999602131988726
AT1G04220	KCS2	-0.2	0.999905277372085	-0.4	0.593212058881777			0.2	0.999602131988726
AT1G04223	AT1G04223	-0.2	0.999905277372085	-0.1	0.956706572779754	0.1	0.999982111190236	0.1	0.999602131988726
AT1G04230	AT1G04230			-0.1	0.917287040599525	-0.1	0.999982111190236		
AT1G04237	AT1G04237							-0.1	0.999602131988726
AT1G04240	SHY2	-0.1	0.999905277372085	-0.2	0.866479746807451	-0.1	0.999982111190236	-0.1	0.999602131988726
AT1G04247	AT1G04247	0.1	0.999905277372085	-0.2	0.760911417351055	-0.1	0.999982111190236	0.1	0.999602131988726
AT1G04250	IAA17	0.1	0.999905277372085	0.1	0.934816519948621				
AT1G04260	PRA1D	0.1	0.999905277372085	-0.1	0.938084645243841	-0.1	0.999982111190236	0.1	0.999602131988726
AT1G04267	AT1G04267			0.3	0.739815487770757			-0.3	0.950022195150847
AT1G04270	RPS15A	0.1	0.999905277372085	0.4	0.517115186302007			-0.3	0.78990528074284
AT1G04273	AT1G04273	0.1	0.999905277372085	-0.2	0.896256392459128	-0.1	0.999982111190236	0.1	0.999602131988726
AT1G04277	AT1G04277	-0.1	0.999905277372085	0.3	0.748294848782297			-0.2	0.999602131988726
AT1G04280	AT1G04280	-0.1	0.999905277372085	-0.3	0.558244520669562			0.2	0.999602131988726
AT1G04290	AT1G04290							0.1	0.999602131988726
AT1G04297	AT1G04297	-0.4	0.999905277372085						
AT1G04300	TRAF1B			-0.2	0.645862237942582			0.1	0.999602131988726
AT1G04303	AT1G04303	-0.1	0.999905277372085	0.1	0.937593259821815				
AT1G04310	ERS2	0.3	0.999905277372085	0.2	0.835125724063928			0.1	0.999602131988726
AT1G04313	AT1G04313	-0.2	0.999905277372085	0.1	0.916014130263939				
AT1G04330	AT1G04330	0.2	0.999905277372085						
AT1G04340	AT1G04340	0.1	0.999905277372085	0.2	0.823049519937408			-0.2	0.928238759055397
AT1G04347	AT1G04347	0.2	0.999905277372085	-0.1	0.93752142086005				
AT1G04350	AT1G04350			-0.2	0.659623315527337			0.2	0.958383299693843
AT1G04353	AT1G04353	-0.1	0.999905277372085						
AT1G04357	AT1G04357	-0.5	0.999905277372085	-0.1	0.966933679811278				
AT1G04360	ATL1					0.1	0.999982111190236	0.3	0.949711786149941
AT1G04367	AT1G04367	-0.1	0.999905277372085						
AT1G04380	AT1G04380			-0.2	0.848529643023995	0.1	0.999982111190236	0.4	0.839470952385726
AT1G04390	AT1G04390	-0.1	0.999905277372085	-0.2	0.5819721676109			0.1	0.999602131988726
AT1G04400	CRY2	-0.1	0.999905277372085	-0.3	0.514838314237137			0.2	0.999602131988726
AT1G04410	MDH1	0.1	0.999905277372085	0.1	0.915111667289098			0.1	0.999602131988726
AT1G04420	AT1G04420	-0.1	0.999905277372085	0.1	0.951726552740508	0.1	0.999982111190236	-0.1	0.999602131988726
AT1G04423	AT1G04423	-0.1	0.999905277372085	0.1	0.932524229971875				
AT1G04425	AT1G04425			0.4	0.448960499643567			-0.5	0.395140261982716
AT1G04440	CKL13			-0.1	0.8705141153021			0.2	0.999602131988726
AT1G04445	AT1G04445					-0.1	0.999982111190236		
AT1G04467	AT1G04467	-0.2	0.999905277372085	-0.1	0.959551340160885				
AT1G04470	AT1G04470	0.2	0.999905277372085						
AT1G04473	AT1G04473	0.1	0.999905277372085			-0.1	0.999982111190236		
AT1G04477	AT1G04477			-0.2	0.858675813899719			0.1	0.999602131988726
AT1G04480	RPL23A	0.2	0.999905277372085	0.4	0.343291080207697			-0.2	0.999602131988726
AT1G04490	AT1G04490	0.1	0.999905277372085						
AT1G04500	AT1G04500	0.7	0.566505303465321	0.1	0.889777374609987	-0.1	0.999982111190236	0.1	0.999602131988726
AT1G04510	PRP19A	0.1	0.999905277372085	0.2	0.65407515278517			-0.1	0.999602131988726
AT1G04520	CRRSP3	0.1	0.999905277372085	0.3	0.61115495325539			-0.2	0.934306502638684
AT1G04530	TPR4	0.1	0.999905277372085					0.1	0.999602131988726
AT1G04540	AT1G04540	0.1	0.999905277372085	0.1	0.968609811815665			0.1	0.999602131988726
AT1G04555	AT1G04555	0.1	0.999905277372085	0.2	0.794124084942387	0.1	0.999982111190236		
AT1G04560	AT1G04560	-1.0	0.130418940412751	-0.9	0.0267882664055373			0.8	0.111648272597369
AT1G04567	AT1G04567	-0.2	0.999905277372085						
AT1G04570	AT1G04570	-0.6	0.999905277372085	-0.1	0.93752142086005			-0.3	0.999602131988726
AT1G04577	AT1G04577	0.3	0.999905277372085			-0.1	0.999982111190236		
AT1G04580	AAO4	0.2	0.999905277372085						
AT1G04587	AT1G04587	-0.3	0.999905277372085	-0.2	0.847468745516767				
AT1G04590	AT1G04590	-0.2	0.999905277372085	0.2	0.805618912193117	0.1	0.999982111190236	-0.2	0.926730420103802
AT1G04600	XI-A							-0.2	0.999602131988726
AT1G04610	YUC3	-0.1	0.999905277372085	-0.1	0.932792168807668			0.1	0.999602131988726
AT1G04620	HCAR	-0.1	0.999905277372085						
AT1G04630	MEE4			0.2	0.654209485036778			-0.1	0.999602131988726
AT1G04635	EMB1687			0.1	0.957478538892652			-0.1	0.999602131988726
AT1G04650	AT1G04650	-0.2	0.999905277372085	0.1	0.967154014117394	0.1	0.999982111190236	-0.2	0.999602131988726
AT1G04660	AT1G04660	-0.2	0.999905277372085	-0.1	0.962987069590049	0.2	0.999982111190236	0.4	0.868379024422653
AT1G04680	AT1G04680	0.2	0.999905277372085	0.4	0.413469055679329			-0.1	0.999602131988726
AT1G04690	KAB1			0.1	0.884859431353213	0.1	0.999982111190236		
AT1G04700	AT1G04700	-0.1	0.999905277372085	0.2	0.852144579242307			-0.2	0.999602131988726
AT1G04710	KAT1			0.1	0.892765973627541			-0.1	0.999602131988726
AT1G04730	CTF18	-0.2	0.999905277372085	0.3	0.638604891818227	0.1	0.999982111190236	-0.4	0.166534917656384
AT1G04750	VAMP721	0.1	0.999905277372085	0.1	0.765193272723238				
AT1G04760	VAMP726			0.3	0.58931949533188			-0.4	0.603743433153144
AT1G04770	AT1G04770	-0.4	0.999905277372085	0.2	0.899234952985679	0.1	0.999982111190236	-0.3	0.999602131988726
AT1G04778	AT1G04778	0.2	0.999905277372085						
AT1G04780	AT1G04780			-0.2	0.708990779041464			0.2	0.999602131988726
AT1G04790	AT1G04790	-0.1	0.999905277372085	-0.1	0.951855415397961			-0.1	0.999602131988726
AT1G04797	AT1G04797	0.2	0.999905277372085	0.1	0.960110419591393	-0.1	0.999982111190236		
AT1G04800	AT1G04800	0.3	0.999905277372085	0.4	0.605717635902333			-0.1	0.999602131988726
AT1G04810	RPN2B							0.1	0.999602131988726
AT1G04820	TUBA4	0.1	0.999905277372085	0.3	0.428259858954904			-0.1	0.999602131988726
AT1G04827	AT1G04827			-0.1	0.920660086932526				
AT1G04830	AT1G04830	-0.1	0.999905277372085	-0.2	0.644615476994527			0.1	0.999602131988726
AT1G04840	PCMP-H64	0.1	0.999905277372085	0.2	0.821409956873315			-0.1	0.999602131988726
AT1G04853	AT1G04853			-0.3	0.612155407259656				
AT1G04870	PRMT10	0.1	0.999905277372085	0.4	0.290243518330961			-0.3	0.334366464654558
AT1G04877	AT1G04877	-0.4	0.999905277372085	-0.3	0.777254352935205	-0.1	0.999982111190236	-0.3	0.999602131988726
AT1G04880	HMGB15	-0.1	0.999905277372085	0.1	0.951469946914086			-0.2	0.999602131988726
AT1G04893	AT1G04893	-0.2	0.999905277372085	-0.3	0.673611931757108				
AT1G04900	AT1G04900			0.3	0.524649760335638			-0.3	0.965541783272434
AT1G04907	AT1G04907	-0.3	0.999905277372085			0.1	0.999982111190236		
AT1G04910	OFUT1			-0.1	0.895206752547585			0.1	0.999602131988726
AT1G04920	SPS3	-0.6	0.513768916224746	-0.3	0.727603532371912			-0.3	0.999602131988726
AT1G04930	AT1G04930	0.2	0.999905277372085	0.3	0.572478738603508	0.1	0.999982111190236	-0.1	0.999602131988726
AT1G04940	TIC20-I	0.2	0.999905277372085	0.4	0.441878840456648	0.1	0.999982111190236	-0.1	0.999602131988726
AT1G04945	AT1G04945			0.2	0.736420276839889			-0.2	0.999602131988726
AT1G04950	TAF6	-0.2	0.937269227113663	-0.2	0.693425923909258			-0.1	0.999602131988726
AT1G04960	AT1G04960					0.1	0.999982111190236	0.1	0.999602131988726
AT1G04970	AT1G04970			-0.1	0.834440953479043			0.2	0.710768573530953
AT1G04973	AT1G04973	-0.2	0.999905277372085	-0.2	0.856644252913635			0.1	0.999602131988726
AT1G04980	PDIL2-2	0.7	0.201969583201566	0.8	0.0252801229983569	0.1	0.999982111190236		
AT1G04990	AT1G04990			-0.1	0.916014130263939			0.2	0.999602131988726
AT1G05000	AT1G05000	0.5	0.777609876167682	0.1	0.932524229971875	0.1	0.999982111190236	0.5	0.510062598494963
AT1G05010	ACO4	0.1	0.999905277372085					0.1	0.999602131988726
AT1G05020	AP180	0.1	0.999905277372085	0.3	0.766373560924971	0.1	0.999982111190236	0.1	0.999602131988726
AT1G05023	AT1G05023	0.4	0.999905277372085	-0.2	0.877875509725132	-0.1	0.999982111190236	0.2	0.999602131988726
AT1G05030	AT1G05030	-0.1	0.999905277372085	-0.1	0.9401484903529				
AT1G05035	AT1G05035	0.1	0.999905277372085						
AT1G05043	AT1G05043	0.1	0.999905277372085	0.1	0.960896974856194				
AT1G05055	GTF2H2	0.1	0.999905277372085	0.1	0.862160758516003	-0.1	0.999982111190236	-0.1	0.999602131988726
AT1G05057	AT1G05057	-0.2	0.999905277372085						
AT1G05060	AT1G05060	-0.2	0.999905277372085	-0.2	0.818023779415876			0.1	0.999602131988726
AT1G05065	CLE20	-0.1	0.999905277372085	-0.1	0.955870836399492				
AT1G05070	AT1G05070	-0.2	0.999905277372085	-0.2	0.665305014772563				
AT1G05087	AT1G05087	-0.1	0.999905277372085	-0.3	0.749585588525847	-0.1	0.999982111190236		
AT1G05090	AT1G05090	-0.1	0.999905277372085	0.1	0.95202974857761	0.1	0.999982111190236	0.2	0.999602131988726
AT1G05100	MAPKKK18	0.3	0.999905277372085	-0.1	0.932524229971875	-0.1	0.999982111190236	0.2	0.999602131988726
AT1G05120	AT1G05120			-0.1	0.881599823399471			0.1	0.999602131988726
AT1G05136	AT1G05136	-0.4	0.999905277372085					-0.1	0.999602131988726
AT1G05140	ARASP2	-0.1	0.999905277372085	0.1	0.967154014117394	0.1	0.999982111190236		
AT1G05143	AT1G05143	0.2	0.999905277372085	-0.2	0.865639667856964	-0.1	0.999982111190236	0.1	0.999602131988726
AT1G05150	AT1G05150	-0.1	0.999905277372085	0.1	0.904310373917313	0.1	0.999982111190236	-0.1	0.999602131988726
AT1G05160	KAO1	-0.3	0.999905277372085	-0.2	0.766355591860097				
AT1G05170	B3GALT2	-0.2	0.999905277372085	-0.1	0.855645745663655			-0.1	0.999602131988726
AT1G05180	AXR1			0.1	0.716666771472209			-0.1	0.999602131988726
AT1G05190	RPL6			0.2	0.743703599972126	0.1	0.999982111190236		
AT1G05200	GLR3.4	-0.2	0.999905277372085	-0.2	0.775678014805114				
AT1G05203	AT1G05203	-0.1	0.999905277372085						
AT1G05205	AT1G05205	0.2	0.999905277372085	0.2	0.815435858026935	-0.1	0.999982111190236		
AT1G05207	AT1G05207	-0.1	0.999905277372085	-0.1	0.962221959133269			-0.1	0.999602131988726
AT1G05210	AT1G05210	0.1	0.999905277372085	0.4	0.484926271732328			-0.3	0.965541783272434
AT1G05213	AT1G05213			-0.1	0.972557556357247				
AT1G05220	AT1G05220	0.2	0.999905277372085	-0.2	0.784278004322287				
AT1G05230	HDG2	-0.3	0.999905277372085	-0.2	0.704543505756137	0.1	0.999982111190236		
AT1G05240	PER2	0.1	0.999905277372085						
AT1G05260	PER3	0.3	0.999905277372085	0.1	0.965496574008432			0.1	0.999602131988726
AT1G05270	AT1G05270	-0.1	0.999905277372085	-0.1	0.855454132352698				
AT1G05277	AT1G05277	0.1	0.999905277372085	-0.3	0.735120073198647	-0.1	0.999982111190236	0.1	0.999602131988726
AT1G05280	AT1G05280	0.1	0.999905277372085						
AT1G05297	AT1G05297	-0.1	0.999905277372085	-0.1	0.974783101993517			-0.2	0.999602131988726
AT1G05300	ZIP5	0.7	0.467534450477686	0.2	0.898164479770234			0.7	0.0305755756136279
AT1G05310	PME8	-0.2	0.999905277372085	-0.1	0.918770332941142				
AT1G05320	AT1G05320	-0.2	0.999905277372085			0.1	0.999982111190236		
AT1G05330	AT1G05330	-0.5	0.999905277372085	-0.7	0.235211697951898				
AT1G05340	AT1G05340	-0.3	0.999905277372085	-0.9	0.0197558690527613			0.6	0.34498800470134
AT1G05350	AT1G05350	0.1	0.999905277372085	0.2	0.609924784801799	0.1	0.999982111190236	0.1	0.999602131988726
AT1G05360	KMS2	-0.2	0.999905277372085	-0.3	0.420312354143036				
AT1G05370	AT1G05370	0.1	0.999905277372085	0.2	0.821409956873315			-0.1	0.999602131988726
AT1G05380	AT1G05380			-0.1	0.736637320122834			0.1	0.984664019783061
AT1G05385	PSB27-2	-0.1	0.999905277372085	0.1	0.942249117320368	0.1	0.999982111190236	-0.1	0.999602131988726
AT1G05397	AT1G05397	-0.2	0.999905277372085						
AT1G05400	AT1G05400	0.1	0.999905277372085	0.1	0.908470759063628				
AT1G05410	AT1G05410			0.1	0.968609811815665				
AT1G05420	ATOFP12	0.3	0.999905277372085	0.3	0.708856487477615			-0.1	0.999602131988726
AT1G05430	AT1G05430	0.1	0.999905277372085	0.2	0.676298508352718	0.1	0.999982111190236		
AT1G05440	AT1G05440	-0.3	0.999905277372085	0.4	0.637729559251497			-0.6	0.0719635547069985
AT1G05450	AT1G05450					-0.1	0.999982111190236		
AT1G05460	SDE3	-0.1	0.999905277372085					-0.1	0.999602131988726
AT1G05467	AT1G05467			-0.4	0.55244539848558	-0.2	0.999982111190236	0.1	0.999602131988726
AT1G05470	IP5P6	-0.3	0.648991458781766	-0.1	0.875564008133442			-0.2	0.67020107033023
AT1G05490	CLSY3	-0.1	0.999905277372085	0.1	0.975865484448952	0.1	0.999982111190236		
AT1G05500	SYT5			0.1	0.962221959133269				
AT1G05510	OBAP1A	-1.0	0.0790454837845898	-1.1	0.00401735994624645				
AT1G05520	AT1G05520	0.1	0.999905277372085	0.2	0.737009017232012	0.1	0.999982111190236		
AT1G05540	AT1G05540	-0.2	0.999905277372085	0.1	0.929399537207518	-0.1	0.999982111190236	-0.4	0.857163298623325
AT1G05570	CALS1			-0.1	0.967154014117394			0.1	0.984627711548786
AT1G05575	AT1G05575	1.0	0.00584642033100709	-0.1	0.916562602567555			0.8	0.111648272597369
AT1G05577	AT1G05577	-0.1	0.999905277372085						
AT1G05590	HEXO2	0.1	0.999905277372085	0.2	0.760162295729797	0.1	0.999982111190236		
AT1G05600	AT1G05600	-0.1	0.999905277372085						
AT1G05610	APS2			-0.4	0.525054624706189	-0.1	0.999982111190236		
AT1G05620	URH2	0.1	0.999905277372085	0.1	0.876746247645649			-0.1	0.999602131988726
AT1G05630	AT5PTASE13	-0.3	0.541079140039004	-0.2	0.612539674829409			-0.1	0.999602131988726
AT1G05640	AT1G05640	-0.1	0.999905277372085	0.1	0.93448904648167	0.1	0.999982111190236	-0.1	0.999602131988726
AT1G05660	AT1G05660	-0.1	0.999905277372085						
AT1G05670	AT1G05670	-0.1	0.999905277372085			0.1	0.999982111190236		
AT1G05675	UGT74E1	1.4	9.77281751600157E-4	0.4	0.549507716527487	0.1	0.999982111190236	0.6	0.51669979634727
AT1G05680	UGT74E2	0.1	0.999905277372085	-1.1	0.00844347059721552			1.2	0.00201351347963256
AT1G05687	AT1G05687	-0.3	0.999905277372085	-0.1	0.917803394750099	-0.1	0.999982111190236		
AT1G05690	BT3	-0.1	0.999905277372085	-0.2	0.807824183887508	0.1	0.999982111190236	0.2	0.999602131988726
AT1G05700	AT1G05700	1.4	3.91039051945911E-4	0.8	0.0887749067235756	0.1	0.999982111190236	0.6	0.233479464509893
AT1G05710	AT1G05710	0.2	0.999905277372085	0.1	0.865534799299026	-0.1	0.999982111190236		
AT1G05720	AT1G05720			-0.1	0.928947009137762			0.1	0.999602131988726
AT1G05730	AT1G05730	0.2	0.999905277372085	0.2	0.821757606575924	-0.1	0.999982111190236	-0.2	0.999602131988726
AT1G05750	PDE247	-0.1	0.999905277372085	0.3	0.708990779041464			-0.3	0.97245634118402
AT1G05763	AT1G05763	-0.4	0.999905277372085						
AT1G05770	JAL2	0.1	0.999905277372085	-0.1	0.968609811815665			0.1	0.999602131988726
AT1G05773	AT1G05773			-0.3	0.762120616657093			0.1	0.999602131988726
AT1G05780	AT1G05780			-0.1	0.951579536153562	0.1	0.999982111190236	0.2	0.999602131988726
AT1G05783	AT1G05783	-0.1	0.999905277372085						
AT1G05785	AT1G05785	-0.2	0.999905277372085	-0.3	0.644615476994527	0.1	0.999982111190236	0.2	0.999602131988726
AT1G05790	AT1G05790	-0.2	0.999905277372085	-0.3	0.648805869066264			0.1	0.999602131988726
AT1G05805	BHLH128			-0.4	0.288074313740354	-0.1	0.999982111190236	0.3	0.979917020278805
AT1G05810	ARA	0.1	0.999905277372085	-0.1	0.963674706360493	-0.1	0.999982111190236	0.1	0.999602131988726
AT1G05820	SPPL5	-0.1	0.999905277372085	-0.1	0.831612942982326	-0.1	0.999982111190236	-0.1	0.999602131988726
AT1G05830	ATX2	-0.2	0.999905277372085	-0.2	0.818023779415876				
AT1G05833	AT1G05833	-0.4	0.999905277372085	-0.4	0.607243370089361	-0.1	0.999982111190236	-0.3	0.965541783272434
AT1G05835	AT1G05835	-0.3	0.999905277372085			0.1	0.999982111190236		
AT1G05840	AT1G05840	-0.1	0.999905277372085	-0.4	0.432516072010618			0.3	0.9654159100667
AT1G05860	AT1G05860	-0.2	0.999905277372085					-0.2	0.997462612533615
AT1G05870	AT1G05870	-0.3	0.999905277372085	-0.2	0.687922248133839			-0.1	0.999602131988726
AT1G05880	ARI12	-0.1	0.999905277372085						
AT1G05890	ARI5	-0.2	0.999905277372085	-0.4	0.3294576485082			0.2	0.839470952385726
AT1G05894	AT1G05894			-0.2	0.892765973627541	-0.1	0.999982111190236	-0.1	0.999602131988726
AT1G05900	NTH2	-0.1	0.999905277372085	-0.2	0.831714150858681			0.1	0.999602131988726
AT1G05910	AT1G05910			0.2	0.728031502349135			-0.2	0.927215677597639
AT1G05933	AT1G05933	0.2	0.999905277372085						
AT1G05940	CAT9	-0.1	0.999905277372085	-0.1	0.814328433985573	0.1	0.999982111190236	0.1	0.999602131988726
AT1G05950	AT1G05950	-0.2	0.999905277372085	0.1	0.924483076855912			-0.3	0.957203298732353
AT1G05960	AT1G05960	-0.2	0.999905277372085	-0.3	0.448562230213104	0.1	0.999982111190236	0.2	0.931290411533759
AT1G05970	AT1G05970	-0.2	0.999905277372085	-0.2	0.811681757052566			0.1	0.999602131988726
AT1G05977	AT1G05977	0.1	0.999905277372085						
AT1G05987	AT1G05987	-0.1	0.999905277372085						
AT1G06020	AT1G06020			-0.2	0.855454132352698	-0.1	0.999982111190236		
AT1G06023	AT1G06023	0.1	0.999905277372085						
AT1G06040	BBX24	-0.1	0.999905277372085	-0.1	0.944644448200438				
AT1G06050	AT1G06050	0.2	0.999905277372085			-0.1	0.999982111190236	0.1	0.999602131988726
AT1G06060	AT1G06060	-0.1	0.999905277372085	-0.2	0.763554908548804			0.1	0.999602131988726
AT1G06070	AT1G06070	0.1	0.999905277372085	0.1	0.91134961027206	-0.1	0.999982111190236	-0.1	0.999602131988726
AT1G06080	ADS1	-0.4	0.999905277372085	-0.2	0.882660057768957			-0.3	0.999602131988726
AT1G06083	AT1G06083	0.2	0.999905277372085	-0.2	0.876746247645649			0.2	0.999602131988726
AT1G06087	AT1G06087	0.1	0.999905277372085	0.1	0.936835102271376				
AT1G06090	AT1G06090	-0.2	0.999905277372085	0.1	0.902503768907625			-0.3	0.970197768611654
AT1G06100	AT1G06100	-0.2	0.999905277372085	0.6	0.37460827522173			-1.2	4.50484082416181E-6
AT1G06110	SKIP16	-0.2	0.999905277372085	-0.4	0.190563955189702			0.2	0.861387851577017
AT1G06120	AT1G06120	-0.2	0.999905277372085						
AT1G06130	GLX2-4			-0.2	0.804979200458991			0.2	0.999602131988726
AT1G06135	AT1G06135	0.5	0.999905277372085						
AT1G06137	AT1G06137	-0.1	0.999905277372085						
AT1G06140	PCMP-E61	-0.1	0.999905277372085	0.2	0.835313437742266	0.1	0.999982111190236	-0.1	0.999602131988726
AT1G06143	EMB1444			0.3	0.663820806723885			-0.2	0.999602131988726
AT1G06148	AT1G06148	0.4	0.999905277372085	-0.1	0.973206342330523			0.3	0.999602131988726
AT1G06150	EMB1444			0.1	0.92688798083676				
AT1G06160	ERF094	0.6	0.717043881425058	0.8	0.159811734495305			0.3	0.970697664441799
AT1G06170	BHLH89	0.2	0.999905277372085						
AT1G06173	AT1G06173	-0.2	0.999905277372085						
AT1G06180	ATMYB13	0.2	0.999905277372085	0.2	0.767057827685447	0.1	0.999982111190236	0.1	0.999602131988726
AT1G06190	AT1G06190	0.1	0.999905277372085	0.4	0.304496881944003	0.1	0.999982111190236	-0.2	0.999602131988726
AT1G06200	AT1G06200	-0.1	0.999905277372085						
AT1G06207	AT1G06207	0.2	0.999905277372085			-0.1	0.999982111190236		
AT1G06210	TOL2			0.1	0.840670582682051			-0.1	0.999602131988726
AT1G06220	CLO	0.1	0.999905277372085	0.3	0.41877868014933			-0.1	0.999602131988726
AT1G06227	AT1G06227							-0.1	0.999602131988726
AT1G06230	GTE4	-0.1	0.999905277372085					-0.1	0.999602131988726
AT1G06240	AT1G06240	-0.3	0.999905277372085	-0.1	0.967154014117394			-0.1	0.999602131988726
AT1G06250	AT1G06250	-0.4	0.665448401133434	-0.4	0.443206162891865	0.1	0.999982111190236	0.1	0.999602131988726
AT1G06260	AT1G06260	-0.2	0.999905277372085						
AT1G06265	AT1G06265	-0.4	0.999905277372085	-0.5	0.463729531004921	-0.1	0.999982111190236	-0.1	0.999602131988726
AT1G06267	AT1G06267			0.1	0.951543279059434				
AT1G06270	AT1G06270	-0.4	0.999905277372085	0.1	0.966867098262247			-0.3	0.965541783272434
AT1G06273	AT1G06273	0.3	0.999905277372085						
AT1G06277	AT1G06277	-0.1	0.999905277372085						
AT1G06283	AT1G06283	0.1	0.999905277372085						
AT1G06290	ACX3	0.2	0.999905277372085	0.1	0.914994246953928			0.1	0.965541783272434
AT1G06310	ACX3.2	-0.1	0.999905277372085	0.3	0.788973605848872			-0.3	0.999602131988726
AT1G06340	AT1G06340	0.2	0.999905277372085			-0.1	0.999982111190236	-0.3	0.999602131988726
AT1G06350	AT1G06350							-0.1	0.999602131988726
